AcresBurned,ArchiveYear,Counties,Fatalities,Injuries,Latitude,Longitude,Location,Name,Started,Extinguished,StructuresDamaged,StructuresDestroyed,MajorIncident,Duration_Days
95.0,2016,San Benito,,,5487.0,-120.841536,"off of New Idria Rd & Panoche Rd, south of Mercey Hot Springs ",Mercury Fire,2016-07-09 12:43:00+00:00,2016-07-10 19:30:00+00:00,,,False,1.0
91.0,2016,Butte,,,39.33035,-121.78973,"La Porte Road at Dunstone Road, west of Bangor ",Dunstone Fire,2016-05-27 13:43:00+00:00,2016-05-27 17:00:00+00:00,,,False,0.0
88.0,2016,Butte,,,39.79547,-121.71662,"off Hwy 32 at Santos Ranch Rd, south of Forest Ranch",Santos Fire,2016-08-26 15:30:00+00:00,2016-08-30 18:40:00+00:00,,,True,4.0
88.0,2016,Tehama,,,40.07846,-122.2071,"Interstate 5 & Flores Ave, 5 miles south of Red Bluff",Flores Fire,2016-07-01 13:54:00+00:00,2016-07-01 17:45:00+00:00,,,False,0.0
88.0,2016,Placer,,,38.86804,-121.37704,"off Moore Rd and South Dowd Rd, west of Lincoln",Moore Fire,2016-06-21 12:24:00+00:00,2016-06-21 15:45:00+00:00,,,False,0.0
87.0,2016,Sacramento,,,38.517772,-121.103642,"off of Scotts Road and Latrobe Road, Rancho Murrieta",Scott Fire,2016-07-10 15:30:00+00:00,2016-07-11 06:35:00+00:00,,,False,0.0
86.0,2016,San Luis Obispo,,,35.70821,-120.82266,off Nacimiento Lake Dr. and Frazier Rd.,Frazier Fire,2016-06-27 12:07:00+00:00,2016-06-29 17:00:00+00:00,,,False,2.0
85.0,2016,Madera,,,37.3228,-119.7738,"off of Grub Gulch Road and Acton Grade Road, west of Oakhurst",Grub Fire,2016-08-04 14:13:00+00:00,2016-08-06 19:50:00+00:00,,,False,2.0
85.0,2016,Tuolumne,,,37.927613,-120.528836,"off New Peoria Flat Road and Old Melones Road, west of Sonora",Tulloch Fire,2016-05-30 15:10:00+00:00,2016-06-01 19:45:00+00:00,,,True,2.0
84.0,2016,Yolo,,,38.8866,-122.04726,"off County Road 86 & County Road 6, west of Dunnigan",Dunnigan Fire,2016-07-15 14:00:00+00:00,2016-07-15 15:40:00+00:00,,,False,0.0
83.0,2016,Calaveras,,1.0,0.0,0.0,"off Cheyenne Way, south of Camanche Reservoir ",Cheyenne Fire,2016-06-15 12:46:00+00:00,2016-06-16 10:00:00+00:00,1.0,2.0,True,0.0
83.0,2016,San Benito,,,36.49914,-121.04993,"off Old Hernandez Road, five miles east of Pinnacles National Park",Old Fire,2016-06-12 12:45:00+00:00,2016-06-12 15:45:00+00:00,,,False,0.0
80.0,2016,Tehama,,,40.19611,-122.26736,"Off Baker Rd & Plymire Rd, 2 miles NW of Red Bluff",Baker Fire,2016-08-03 17:27:00+00:00,2016-08-04 07:50:00+00:00,,,False,0.0
80.0,2016,Madera,,,0.0,0.0,off Hwy 41 northeast of Coarsegold,Serpa Fire,2016-07-21 12:53:00+00:00,2016-07-25 19:20:00+00:00,,,True,4.0
80.0,2016,Tehama,,,39.7947,-121.857,"off Corning Road and Gaylord Avenue, east of Corning",Hoag Fire,2016-06-11 14:30:00+00:00,2016-06-11 16:15:00+00:00,,,False,0.0
78.0,2016,Ventura,,,36.92244,-119.39619,"near Lake Sherwood, southwest of Thousand Oaks",Sherwood Fire,2016-07-13 15:52:00+00:00,2016-07-15 14:00:00+00:00,,,False,1.0
75.0,2016,Shasta,,,40.68192,-122.4096,"off of Lake Blvd south of Shasta Dam Blvd, Shasta Lake City",Lake Fire,2016-09-10 15:45:00+00:00,2016-09-12 19:00:00+00:00,,,False,2.0
70.0,2016,Fresno,,,36.6543,-119.5327,"off Newmark Ave. and Fantz Ave., 3 miles southeast of Sanger",Newmark Fire,2016-09-23 12:40:00+00:00,2016-09-24 20:00:00+00:00,,,False,1.0
70.0,2016,Monterey,,,36.2833,-121.3306,"Arroyo Seco Rd &  Elm Ave, E of Greenfield",Arroyo Fire,2016-06-18 16:47:00+00:00,2016-06-20 18:15:00+00:00,,,False,2.0
70.0,2016,San Diego,,3.0,33.41639,-117.08829,"in the 38000 block of Pala Temecula Road, Temecula",Pala Fire,2016-05-31 13:48:00+00:00,2016-06-07 06:45:00+00:00,,7.0,True,6.0
69.0,2016,Lake,,,39.0863,-122.7891,"off Foothill Drive, community of Lucerne",Foothill Fire,2016-07-19 17:16:00+00:00,2016-07-22 18:15:00+00:00,,,True,3.0
65.0,2016,Napa,,,38.40958,-122.43172,Dry Creek Road 3 miles west of Yountville,Creek Fire,2016-10-10 16:13:00+00:00,2016-10-12 18:00:00+00:00,,,True,2.0
61.0,2016,Kern,,,35.77135,-120.251,"off Highway 41, one mile east of the county line",Cotton Fire,2016-06-11 15:04:00+00:00,2016-06-12 12:30:00+00:00,,,False,0.0
57.0,2016,Solano,,,38.33475,-122.02564,"off Cherry Glen Rd and Oak Canyon Ln, south of Vacaville ",Oak Fire,2016-07-22 13:01:00+00:00,2016-07-22 16:07:00+00:00,,,False,0.0
57.0,2016,Calaveras,,,37.98171,-120.64241,off Baker St & School St near Copperopolis ,Baker Fire,2016-07-21 15:06:00+00:00,2016-07-22 19:00:00+00:00,,,True,1.0
56.0,2016,Siskiyou,,,0.0,0.0,"Old Dump Road/T-3 Road, 2 miles east of Weed",Mill Fire,2016-05-19 15:37:00+00:00,2016-05-21 19:00:00+00:00,,,False,2.0
52.0,2016,Monterey,,,36.1934,-120.9293,East of King City,Lowe Fire,2016-06-23 17:57:00+00:00,2016-06-24 18:20:00+00:00,,,False,1.0
50.0,2016,Mendocino,,,39.7299,-123.5044,"off of Hwy 101 and Woodruff Rd, north of Laytonville",Ruff Fire ,2016-09-10 14:06:00+00:00,2016-09-15 09:10:00+00:00,,,False,4.0
50.0,2016,San Bernardino,,,34.3183,-117.3189,"off of Hwy 138 & Los Flores Rd, south of Hesperia",Spring Fire,2016-09-07 16:53:00+00:00,2016-09-09 06:00:00+00:00,,,False,1.0
50.0,2016,El Dorado,,,38.79549,-121.00299,off Storksbill Rd in Pilot Hill ,Storksbill Fire,2016-07-22 13:15:00+00:00,2016-07-23 18:00:00+00:00,,,True,1.0
50.0,2016,Ventura,,,0.0,0.0,"near Casitas Vista and Ventura Avenue, south of Casitas Springs  ",Casitas Fire,2016-04-28 19:00:00+00:00,2016-04-30 07:00:00+00:00,,,False,1.0
49.0,2016,Butte,,,39.43351,-121.6051,off Highway 70 at Palermo Rd.,70 Fire,2016-06-21 15:09:00+00:00,2016-06-21 16:30:00+00:00,,,False,0.0
47.0,2016,Nevada,,,39.20427,-121.05948,"Off South Auburn Street and Whiting Street, Grass Valley",Auburn Fire,2016-09-17 13:40:00+00:00,2016-09-20 18:00:00+00:00,,,False,3.0
47.0,2016,Orange,,,33.57872,-117.77395,"n Laguna Coast Wilderness Park, 2½ miles northeast of Laguna Beach",Laguna Fire,2016-06-26 13:10:00+00:00,2016-06-29 18:30:00+00:00,,,False,3.0
45.0,2016,Amador,,,38.5212,-120.8416,"off Hwy 49 and Bell Road, 4 miles north of Plymouth ",Bell Fire,2016-09-23 13:12:00+00:00,2016-09-25 17:45:00+00:00,,,True,2.0
45.0,2016,Lake,,,36.09974,-120.51057,"off of Kugelman St and Hwy 53, community of Lower Lake",Kugelman Fire,2016-08-09 17:30:00+00:00,2016-08-10 17:00:00+00:00,,,False,0.0
45.0,2016,Ventura,,,34.27619,-118.63264,"off Hwy 118 at Rocky Peak Rd, NE Simi Valley",Kuehner Fire,2016-07-01 14:00:00+00:00,2016-07-01 19:50:00+00:00,,,False,0.0
43.0,2016,Tehama,,,39.93965,-122.40142,"off Paskenta Rd & Boggs and Chaplin Rd, 18 miles west of Corning",Paskenta Fire,2016-06-21 10:26:00+00:00,2016-06-21 13:00:00+00:00,,,False,0.0
43.0,2016,Kern,,,0.0,0.0,"Jacobs Road, community of Caliente",Walker Fire,2016-05-30 17:57:00+00:00,2016-06-04 17:00:00+00:00,,,False,4.0
42.0,2016,Lassen,,,0.0,0.0,"off Hwy 36E & County Rd A1, west of Susanville ",Dockery Fire,2016-07-30 16:25:00+00:00,2016-08-01 19:40:00+00:00,,,True,2.0
40.0,2016,Sacramento,,,38.558,-121.1309,"off of Boys Ranch Road and Scott Road, northwest of Rancho Murieta",Boys Fire,2016-09-11 11:25:00+00:00,2016-09-12 19:00:00+00:00,,,False,1.0
40.0,2016,Riverside,,,0.0,0.0,off Evergreen Street in Lakeland Village near Lake Elsinore ,Evergreen Fire,2016-08-28 15:23:00+00:00,2016-08-29 15:00:00+00:00,,,False,0.0
40.0,2016,Contra Costa,,,38.01264,-122.1885,"Cummings Skyway & Franklin Canyon, 6 miles southeast of Rodeo",Franklin Fire,2016-07-24 16:30:00+00:00,2016-07-24 19:00:00+00:00,,,False,0.0
38.0,2016,Nevada,,,39.39051,-120.51887,west of Fordyce Lake near Soda Springs ,Phoenix Fire,2016-09-07 15:09:00+00:00,1969-12-31 16:00:00+00:00,,,False,-17052.0
38.0,2016,Madera,,,37.24006,-119.4741,"Off Mammoth Pool Rd & Douglas Ranger Station Rd, east of North Fork",Fork Fire,2016-07-29 17:55:00+00:00,2016-07-31 18:55:00+00:00,,,False,2.0
36.0,2016,Mendocino,,,39.8748511,-123.4267011,"off Mina Rd & Trinity County Line, 12 miles northeast of Covelo",Mina Fire,2016-08-30 13:35:00+00:00,2016-08-31 07:15:00+00:00,,,False,0.0
36.0,2016,Lake,,,38.68403,-122.26015,"Berryessa Knoxville Rd & East Side Rd, north of Lake Berryessa",Knoxville Fire,2016-08-09 18:50:00+00:00,2016-08-10 17:00:00+00:00,,,False,0.0
35.0,2016,San Diego,,,33.22558,-117.14547,"I-15 & Lawrence Welk Drive, Gopher Canyon",Gopher Fire,2016-08-10 09:14:00+00:00,2016-08-11 18:30:00+00:00,,,False,1.0
35.0,2016,Shasta,,,40.61213,-122.47091,"Near Iron Mountain Road, south of Keswick ",Mountain Fire,2016-08-09 12:14:00+00:00,2016-08-10 17:00:00+00:00,,,False,1.0
35.0,2016,Butte,,,0.0,0.0,"Off Neal Rd east of Hwy 99e, south of Chico",Neal Fire,2016-07-28 14:27:00+00:00,2016-07-29 15:10:00+00:00,,,False,1.0
35.0,2016,Calaveras,,,37.96311,-120.67335,"off Stagecoach Rd and Hwy 4, south of Copperopolis",Stagecoach Fire,2016-07-12 15:19:00+00:00,2016-07-13 19:00:00+00:00,,,False,1.0
33.0,2016,Calaveras,,,38.22017,-120.8678,"off Campo Seco and Chili Camp Road, near Burson ",Campo Fire,2016-06-27 18:00:00+00:00,2016-06-30 07:00:00+00:00,,,False,2.0
32.0,2016,Siskiyou,,,41.6314,-122.7933,"off of Moffett Creek Rd and Luce Gulch Rd, northeast of Fort Jones",Moffett Fire,2016-09-12 16:28:00+00:00,2016-09-13 18:30:00+00:00,,,False,1.0
32.0,2016,Tuolumne,,,37.81434,-120.69521,"Off Frymire Rd & Morrison Rd, east of Oakdale",Frymire Fire,2016-07-30 17:25:00+00:00,2016-08-01 08:05:00+00:00,,,False,1.0
32.0,2016,Sacramento,,,38.3131,-121.06452,off Highway 104 and Clay East Road near Herald,Clay Fire,2016-06-03 16:57:00+00:00,2016-06-03 19:55:00+00:00,,,False,0.0
30.0,2016,Butte,,,39.8851,-121.6998,"Off of Old Chico Canyon, west of Forest Ranch",Old Fire,2016-09-16 23:28:00+00:00,2016-09-19 18:30:00+00:00,,,False,2.0
30.0,2016,Inyo,,,36.58972,-118.15589,"Whitney Portal Rd. and OlivasRanch Rd., 3 miles West of Lone Pine",Lone Pine Fire,2016-07-01 12:56:00+00:00,2016-07-02 20:00:00+00:00,,,False,1.0
30.0,2016,San Benito,,,36.80296,-121.40304,"off Hidden Valley Rd & Cienega Rd, southwest of Hollister ",Hidden Fire,2016-06-03 17:39:00+00:00,2016-06-03 17:30:00+00:00,,,False,-1.0
30.0,2016,Butte,,,39.624017,-121.595093,Hwy 70 between Clark Rd and Wheelock Rd,70 Fire,2016-05-29 16:51:00+00:00,2016-05-29 19:53:00+00:00,,,True,0.0
30.0,2016,Merced,,,37.2171,-121.08036,"I-5 & Taglio Road, east of Gustine",Taglio Fire,2016-04-24 11:10:00+00:00,2016-04-24 15:30:00+00:00,,,False,0.0
28.0,2016,San Diego,,,33.254355,-117.158475,Off Gopher Canyon & Interstate 15,Gopher Fire,2016-11-13 11:14:00+00:00,2016-11-14 18:00:00+00:00,,,False,1.0
28.0,2016,San Diego,,,33.00056,-116.9571,"off Highway 67 & Rockhouse Road, near Ramona",Rock Fire,2016-07-22 14:47:00+00:00,2016-07-24 14:30:00+00:00,,,True,1.0
26.0,2016,Amador,,,38.2581,-120.8657,"off of Deer Ridge Lane and Buena Vista Road, north of Valley Springs ",Deer Fire,2016-08-05 13:49:00+00:00,2016-08-06 10:06:00+00:00,,,True,0.0
26.0,2016,Siskiyou,,,41.96191,-122.59328,"Hwy 5 at Bailey Hill, 2 mi southeast of Hilt",Bailey Fire,2016-07-19 14:09:00+00:00,2016-07-20 09:00:00+00:00,,,False,0.0
25.0,2016,Santa Clara,,,37.11831,-121.69784,"Off Oak Glen Ave, 2 miles west of Morgan Hill",Oak Fire,2016-09-01 14:36:00+00:00,2016-09-02 06:55:00+00:00,,,False,0.0
25.0,2016,Santa Clara,,,37.06531,-121.68577,off Uvas Rd & Watsonville Rd. west of Morgan Hill,Oak Fire,2016-08-12 16:00:00+00:00,2016-08-14 19:50:00+00:00,,,False,2.0
25.0,2016,El Dorado,,,0.0,0.0,"off of Hwy 50 at Riverton, west of Kyburz",Alder Fire,2016-08-06 15:00:00+00:00,2016-08-07 19:18:00+00:00,,,False,1.0
25.0,2016,Lake,,,0.0,0.0,"Off Ogulin Rd & Highway 53, Clearlake Oaks",North Branch Extension Fire,2016-07-29 14:55:00+00:00,2016-07-31 18:50:00+00:00,,,False,2.0
25.0,2016,El Dorado,,,38.64107,-120.6955,off Mount Aukum Road & Grizzly Flat Road,Aukum Fire,2016-06-03 12:41:00+00:00,2016-06-04 15:30:00+00:00,,,True,1.0
25.0,2016,Monterey,,,35.8378273,-121.0381507,"Bryson-Hesperia Rd & Interlake Rd, west of Bradley ",Bryson Fire,2016-05-12 14:13:00+00:00,2016-05-12 20:45:00+00:00,,,False,0.0
24.0,2016,Shasta,,,40.61388,-122.46777,near Keswick Dam Road x Iron Mountain Road N/W of Redding,Keswick Fire,2016-06-11 16:02:00+00:00,2016-06-12 15:00:00+00:00,,,False,0.0
23.0,2016,Humboldt,,,40.4572,-124.05804,"Community of Stafford, 7 miles south of Fortuna",Stafford Fire,2016-08-11 14:57:00+00:00,2016-08-16 08:45:00+00:00,,,False,4.0
23.0,2016,Siskiyou,,,41.71847,-122.36924,"Table Rock Rd & Harry Cash Rd, Montague",Table Fire,2016-07-21 20:30:00+00:00,2016-07-22 12:00:00+00:00,,,False,0.0
21.0,2016,Humboldt,,,40.9878,-123.77832,Three Creeks Summit and Bair Rd. 8 miles west of Willow Creek,Summit Fire,2016-08-12 17:23:00+00:00,2016-08-19 08:30:00+00:00,,,False,6.0
20.0,2016,San Bernardino,,,34.25858,-117.4415,Off I-15 Between Kenwood and Blue Cut in the Cajon Pass,Ken Fire,2016-09-03 21:51:00+00:00,2016-09-04 18:55:00+00:00,,,False,0.0
20.0,2016,Lake,,,39.1408865,-122.9148951,"Off Hwy 29 & Mockingbird Lane, Upper Lake",Mockingbird Fire,2016-08-30 16:54:00+00:00,2016-08-31 07:05:00+00:00,,,False,0.0
20.0,2016,Ventura,,,0.0,0.0,North of Ventura,Edison Fire,2016-05-12 14:13:00+00:00,2016-05-13 22:30:00+00:00,,,False,1.0
19.0,2016,Amador,,,0.0,0.0,"Off Highway 124 & Willow Creek Rd, 4 miles east of Ione",Willow Fire,2016-08-30 16:52:00+00:00,2016-08-31 07:05:00+00:00,,,True,0.0
15.0,2016,Ventura,,,33.11645,-116.58542,"off Volcan Mountain, north of Julian",Shelter Fire,2016-07-11 12:58:00+00:00,2016-07-12 10:30:00+00:00,,,False,0.0
11.0,2016,Tehama,,,0.0,0.0,"Off Collier Dr & Humboldt Dr, Rancho Tehama",Collier Fire,2016-07-25 16:55:00+00:00,2016-07-26 19:25:00+00:00,,,False,1.0
11.0,2016,Shasta,,,0.0,0.0,"off Fiddler Rd and Straight Arrow Rd, 8 miles east of Ono",Fiddler Fire,2016-05-25 16:51:00+00:00,2016-05-25 20:00:00+00:00,,,False,0.0
10.0,2016,Tulare,,,36.217,-118.551,Jacobson Drainage in the Golden Trout Wilderness,Jacobson Fire,2016-10-20 17:00:00+00:00,2016-12-19 13:30:00+00:00,,,False,59.0
0.0,2016,Alpine,,,38.57554,-120.00606,Mokelumne Wilderness,Mokelumne Fire,2016-08-18 12:05:00+00:00,2016-08-30 12:05:00+00:00,,,False,12.0
0.0,2016,Los Angeles,,,0.0,0.0,"near 14 Fwy & Sand Canyon Rd, Santa Clarita",Sand Fire,2016-07-22 14:11:00+00:00,2016-08-09 17:15:00+00:00,,,False,18.0
0.0,2016,San Luis Obispo,,,35.01382,-119.58206,Off Soda Lake Road north of Cuyama,Soda Fire,2016-06-04 17:46:00+00:00,2016-06-19 08:30:00+00:00,,,False,14.0
0.0,2016,Los Angeles,,,0.0,0.0,"off of Old Topanga Canyon Road and Mulholland Hwy, Calabasas",Old Fire,2016-06-04 16:09:00+00:00,2016-06-13 12:30:00+00:00,,,False,8.0
0.0,2016,Tulare,,,35.84883,-118.08591,15 miles northeast of Kernville,Chimney Fire,2016-06-01 15:35:00+00:00,2016-06-19 18:00:00+00:00,,,False,18.0
0.0,2016,Los Angeles,,,34.6888731,-118.7892593,off northbound Interstate 5 at Gorman Creek,Gorman Fire,2016-04-19 13:09:00+00:00,2016-04-19 15:30:00+00:00,,,False,0.0
281893.0,2017,Santa Barbara,,,34.41521,-119.09124,"Hwy 150 and Hwy 126, north of Santa Paula ",Thomas Fire,2017-12-04 18:28:00+00:00,2019-03-14 11:24:00+00:00,280.0,1063.0,True,464.0
281893.0,2017,Ventura,,,34.41521,-119.09124,"Hwy 150 and Hwy 126, north of Santa Paula ",Thomas Fire,2017-12-04 18:28:00+00:00,2019-03-14 11:24:00+00:00,280.0,1063.0,True,464.0
83733.0,2017,Lassen,,,40.07045,-120.14013,"off Hwy 395 and Cowboy Joe Rd, 3 miles north of Doyle",Long Valley Fire,2017-07-11 14:15:00+00:00,2018-01-09 11:52:00+00:00,,,False,181.0
83120.0,2017,Modoc,,,0.0,0.0,throughout Modoc County,Modoc July Complex,2017-07-24 12:00:00+00:00,2018-01-09 12:05:00+00:00,,,False,169.0
81826.0,2017,Mariposa,,,37.61757,-120.21321,"Detwiler Rd and Hunters Valley Rd, 2 miles east of Lake McClure",Detwiler Fire,2017-07-16 15:56:00+00:00,2018-01-09 11:57:00+00:00,21.0,131.0,True,176.0
78698.0,2017,Siskiyou,,,41.841,-123.474,"5 miles W of Happy Camp, CA",Eclipse Complex,2017-08-15 07:55:00+00:00,2018-01-09 12:43:00+00:00,,,False,147.0
56556.0,2017,Napa,3.0,,38.4041,-122.5209,"Hwy 12, north of Glen Ellen",Nuns / Adobe / Norrbom/ Pressley / Partrick Fires / Oakmont (Central LNU Complex),2017-10-08 22:00:00+00:00,2018-02-09 09:30:00+00:00,172.0,1355.0,True,123.0
56556.0,2017,Sonoma,3.0,,38.4041,-122.5209,"Hwy 12, north of Glen Ellen",Nuns / Adobe / Norrbom/ Pressley / Partrick Fires / Oakmont (Central LNU Complex),2017-10-08 22:00:00+00:00,2018-02-09 09:30:00+00:00,172.0,1355.0,True,123.0
51624.0,2017,Napa,6.0,,38.39206,-122.24367,"Off of Altas Peak Rd, south of Lake Berryessa",Atlas Fire (Southern LNU Complex),2017-10-08 21:52:00+00:00,2018-02-09 09:37:00+00:00,783.0,120.0,True,123.0
51624.0,2017,Solano,6.0,,38.39206,-122.24367,"Off of Altas Peak Rd, south of Lake Berryessa",Atlas Fire (Southern LNU Complex),2017-10-08 21:52:00+00:00,2018-02-09 09:37:00+00:00,783.0,120.0,True,123.0
48889.0,2017,Kings,,,35.93273,-120.20014,"Tar Canyon Road, near Avenal",Garza Fire,2017-07-09 15:10:00+00:00,2018-01-09 11:51:00+00:00,,1.0,True,183.0
39715.0,2017,Siskiyou,,,42.039,-123.218,"17 miles east of Cave Junction, Oregon",Miller Complex,2017-08-14 14:00:00+00:00,2018-01-09 12:42:00+00:00,,,False,147.0
36807.0,2017,Napa,22.0,,38.60895,-122.62879,"off of Hwy 128 and Bennett Ln, Calistoga",Tubbs Fire (Central LNU Complex),2017-10-08 21:45:00+00:00,2018-02-09 09:27:00+00:00,317.0,5636.0,True,123.0
36807.0,2017,Sonoma,22.0,,38.60895,-122.62879,"off of Hwy 128 and Bennett Ln, Calistoga",Tubbs Fire (Central LNU Complex),2017-10-08 21:45:00+00:00,2018-02-09 09:27:00+00:00,317.0,5636.0,True,123.0
36556.0,2017,Tulare,,5.0,36.15356,-118.74103,"Highway 190, east of Springville",Pier Fire,2017-08-29 08:29:00+00:00,2018-01-09 12:47:00+00:00,,2.0,True,133.0
36523.0,2017,Mendocino,9.0,1.0,39.24873,-123.16635,"North of Hwy 20, west of Mendocino National Forest, south of Black Bart",Redwood Valley Fire (Mendocino Lake Complex),2017-10-08 23:36:00+00:00,2018-02-09 08:56:00+00:00,44.0,546.0,True,123.0
28687.0,2017,San Luis Obispo,,,35.0179,-120.3223,Off Highway 166 near Twitchell Reservoir,Alamo Fire,2017-07-06 15:44:00+00:00,2018-01-09 11:46:00+00:00,1.0,0.0,True,186.0
27276.0,2017,Siskiyou,,,41.59,-123.501,"About 18 miles northwest of Orleans, California in Siskiyou County.",Orleans Complex,2017-07-26 18:00:00+00:00,2018-01-09 12:07:00+00:00,,,False,166.0
21846.0,2017,Trinity,,,40.76025,-123.10003,"Hwy 299 near town of Helena, Junction City",Helena - Fork Fire,2017-08-30 18:00:00+00:00,2018-01-09 12:49:00+00:00,,,False,131.0
18900.0,2017,Tulare,,,36.27138,-118.48555,Golden Trout Wilderness near Lion Meadow.,Lion Fire,2017-09-27 14:00:00+00:00,2018-01-09 13:27:00+00:00,,,False,103.0
18618.0,2017,Lassen,,,40.69573,-119.93499,23 miles east-southeast of Madeline,R-4 Fire,2017-08-30 08:30:00+00:00,2018-01-09 12:48:00+00:00,,,False,132.0
18430.0,2017,Santa Barbara,,,34.55096,-119.9494,"Lake Cachuma area, south of Hwy 154",Whittier Fire,2017-07-08 13:43:00+00:00,2018-01-09 11:49:00+00:00,,,False,184.0
17357.0,2017,Sonoma,,,38.76549,-122.90939,"off of Pocket Ranch Rd and Ridge Ranch Rd, Geyserville ",Pocket Fire (Central LNU Complex),2017-10-09 03:30:00+00:00,2018-02-09 09:32:00+00:00,2.0,6.0,True,123.0
16031.0,2017,Tulare,,,0.0,0.0,Within the 2002 McNally wildfire burn area (17 miles north of Kernville),Schaeffer Fire,2017-06-24 16:16:00+00:00,2018-01-09 11:01:00+00:00,,,False,198.0
15619.0,2017,Los Angeles,,,34.31283,-118.35863,"Kagel Canyon Rd, north of Lake View terrace ",Creek Fire,2017-12-05 03:44:00+00:00,2018-08-06 10:52:00+00:00,26.0,37.0,True,244.0
13417.0,2017,Trinity,,,40.2275,-123.03583,"Black Rock Mountain, North Portion of Yolla BollyWilderness",Buck Fire,2017-09-12 17:42:00+00:00,2018-01-09 13:21:00+00:00,,,False,118.0
12407.0,2017,Madera,,,37.44663,-119.64622,"Highway 41, south of Fish Camp",Railroad Fire,2017-08-29 12:19:00+00:00,2018-01-09 12:46:00+00:00,,,False,133.0
10343.0,2017,Fresno,,,36.12089,-120.37116,"off of Hwy 198 & Fire Stone, south of Coalinga",Elm Fire,2017-05-18 13:11:00+00:00,2018-01-09 10:04:00+00:00,,,True,235.0
9989.0,2017,Yuba,4.0,,39.32198,-121.4021,"Cascade Way and Marysville Rd, north of Collins Lake ",Cascade Fire (Wind Complex),2017-10-08 23:03:00+00:00,2018-02-09 09:39:00+00:00,10.0,264.0,True,123.0
9217.0,2017,Orange,,4.0,33.87041,-117.70975,"Off of East Santa Ana Canyon Rd, west of Gypsum Canyon",Canyon 2 Fire,2017-10-09 09:51:00+00:00,2018-04-05 10:47:00+00:00,55.0,25.0,True,178.0
8925.0,2017,Mono,,,38.655,-119.55425,"West of Hwy 395, north of Hwy 89, south of Topaz",Slinkard Fire,2017-08-29 15:15:00+00:00,2018-01-09 12:47:00+00:00,,,False,132.0
8417.0,2017,Butte,,,39.62496,-121.52966,"off Cherokee Road and Zonalea Lane, Oroville ",Cherokee Fire,2017-10-08 21:45:00+00:00,2018-02-09 09:48:00+00:00,1.0,6.0,True,123.0
8094.0,2017,Mariposa,,,37.644,-119.618,1 Mile South of Bridalveil Campground in Yosemite,Empire Fire,2017-08-01 08:45:00+00:00,2018-01-09 12:16:00+00:00,,,False,161.0
7697.0,2017,Modoc,,,41.466,-120.321,southwest of Cedarville,Parker 2 Fire,2017-08-03 14:00:00+00:00,2018-01-09 12:18:00+00:00,,,False,158.0
7194.0,2017,Los Angeles,,,34.22957,-118.2674,"Lowell Ave and I-210, Verdugo Hills, Los Angeles City",La Tuna Fire ,2017-09-01 13:26:00+00:00,2018-01-09 12:49:00+00:00,,,False,129.0
7000.0,2017,Mariposa,,,37.538,-119.598,"off Wawona Rd, east of Wawona",South Fork Fire,2017-08-14 14:28:00+00:00,2018-01-09 12:39:00+00:00,,,False,147.0
6309.0,2017,Riverside,,,33.530045,-116.594422,"Hwy 79 North, Lambs Canyon south of Dump Road, south of Beaumont",Manzanita Fire,2017-06-26 15:10:00+00:00,2018-01-09 11:08:00+00:00,,,False,196.0
6151.0,2017,Butte,,,39.39455,-121.40613,"La Porte Rd and Oro Bangor Hwy, Bangor",LaPorte Fire (Wind Complex),2017-10-09 00:57:00+00:00,2018-02-09 09:50:00+00:00,2.0,74.0,True,123.0
6049.0,2017,Los Angeles,,,34.45283,-118.58188,"along Rye Canyon Loop, west Valencia",Rye Fire,2017-12-05 11:31:00+00:00,2018-01-18 09:58:00+00:00,3.0,6.0,True,43.0
6042.0,2017,Lassen,,,40.43962,-120.22215,"Little Mud Flat, 18 miles northeast of Susanville ",Mud Fire,2017-08-29 14:36:00+00:00,2018-01-09 12:47:00+00:00,,,False,132.0
6033.0,2017,Butte,,0.0,39.45352,-121.41222,"Chinese Wall Rd, north of Bangor",Wall Fire,2017-07-07 14:52:00+00:00,2018-01-09 11:47:00+00:00,60.0,41.0,True,185.0
5738.0,2017,Fresno,,,36.07228,-120.26561,Off of Hwy 33 and Lost Hills south of Coalinga,Jayne Fire,2017-04-20 15:40:00+00:00,2018-01-09 09:51:00+00:00,,,True,263.0
5247.0,2017,Stanislaus,,,38.329,-119.782,The Summit Complex consists of 3 fires burning on the Summit Ranger District of the Stanislaus National Forest.,Summit Complex,2017-07-31 13:44:00+00:00,2018-01-09 12:15:00+00:00,,,False,161.0
